2021 output area,2021,Density
E00015337,"10,683.80",10683.8
E00015301,"17,357.10",17357.1
E00015309,"16,989.20",16989.2
E00015311,"19,144.40",19144.4
E00015316,"13,966.90",13966.9
E00015321,"10,189.60",10189.6
E00015293,"21,904.80",21904.8
E00015297,"14,973.80",14973.8
E00015300,"12,722.80",12722.8
E00015303,"24,301.10",24301.1
E00015305,"13,811.50",13811.5
E00015306,"11,279.60",11279.6
E00015582,"12,301.30",12301.3
E00015615,"24,122.10",24122.1
E00015616,"15,581.40",15581.4
E00015618,"12,871.30",12871.3
E00015619,"25,573.80",25573.8
E00171519,"18,554.90",18554.9
E00171551,"18,817.20",18817.2
E00015576,"12,520.50",12520.5
E00015602,"10,611.50",10611.5
E00015604,"10,363.60",10363.6
E00015607,"15,778.90",15778.9
E00015608,"6,713.00",6713
E00015298,"15,939.10",15939.1
E00015302,"9,561.00",9561
E00015336,"10,197.40",10197.4
E00015339,"12,818.50",12818.5
E00015340,"16,257.00",16257
E00015295,"12,701.40",12701.4
E00015296,"15,777.80",15777.8
E00015299,"12,186.00",12186
E00015304,"10,764.90",10764.9
E00015313,"11,716.00",11716
E00015338,"15,422.90",15422.9
E00015307,"14,488.60",14488.6
E00015315,"12,264.20",12264.2
E00015317,"12,007.60",12007.6
E00015319,"13,809.50",13809.5
E00015324,"6,795.60",6795.6
E00171520,"7,561.00",7561
E00171550,"36,000.00",36000
E00015294,"12,487.60",12487.6
E00015308,"19,473.70",19473.7
E00015312,"8,634.70",8634.7
E00015318,"9,790.90",9790.9
E00015325,"3,587.70",3587.7
E00015314,"13,645.30",13645.3
E00015322,"11,374.40",11374.4
E00015323,"12,834.20",12834.2
E00015326,"9,823.80",9823.8
E00015329,"10,156.30",10156.3
E00015487,"8,810.40",8810.4
E00015514,"7,445.30",7445.3
E00015517,"10,000.00",10000
E00015519,"6,673.30",6673.3
E00015522,"9,252.10",9252.1
E00015485,"8,545.50",8545.5
E00015486,"19,626.90",19626.9
E00015515,"4,034.80",4034.8
E00015516,"17,865.90",17865.9
E00015518,"14,885.50",14885.5
E00015495,"9,468.10",9468.1
E00015498,"28,017.20",28017.2
E00015501,"16,022.10",16022.1
E00015505,"1,366.40",1366.4
E00015506,"19,176.50",19176.5
E00177585,"48,369.60",48369.6
E00177638,"32,500.00",32500
E00015484,"17,500.00",17500
E00015503,"19,864.90",19864.9
E00015504,"23,968.30",23968.3
E00015508,"15,566.00",15566
E00015510,"17,149.50",17149.5
E00015507,"6,333.30",6333.3
E00015509,"12,907.00",12907
E00015511,"5,528.50",5528.5
E00015512,"9,337.70",9337.7
E00015513,"8,871.00",8871
E00015209,"18,607.00",18607
E00015210,"22,313.40",22313.4
E00015212,"10,939.00",10939
E00015217,"7,835.10",7835.1
E00015219,"11,889.80",11889.8
E00015221,"19,839.60",19839.6
E00015390,"12,463.20",12463.2
E00015410,"14,880.00",14880
E00015411,"23,760.00",23760
E00015412,"11,351.40",11351.4
E00015419,"16,089.40",16089.4
E00015416,"23,184.70",23184.7
E00015418,"19,795.90",19795.9
E00015428,"27,258.10",27258.1
E00177529,"32,395.80",32395.8
E00177552,"20,318.50",20318.5
E00177611,"27,571.40",27571.4
E00177641,"48,039.20",48039.2
E00177668,"17,567.60",17567.6
E00015423,"21,949.70",21949.7
E00015425,"22,067.00",22067
E00015426,"21,411.00",21411
E00015427,"17,185.60",17185.6
E00015429,"20,000.00",20000
E00015394,"21,267.60",21267.6
E00015397,"21,841.00",21841
E00015430,"24,160.60",24160.6
E00015431,"22,268.90",22268.9
E00015434,"20,098.50",20098.5
E00015207,"14,466.30",14466.3
E00015208,"7,650.60",7650.6
E00015211,"17,302.60",17302.6
E00015213,"12,346.20",12346.2
E00015214,"19,825.60",19825.6
E00015343,"6,612.00",6612
E00015345,"21,358.00",21358
E00015384,"35,166.70",35166.7
E00015386,"19,090.90",19090.9
E00015387,"16,069.70",16069.7
E00015378,"16,230.80",16230.8
E00015381,"11,681.70",11681.7
E00015383,"20,526.30",20526.3
E00015388,"20,619.00",20619
E00177533,"33,703.70",33703.7
E00177629,"19,628.30",19628.3
E00015391,"17,828.30",17828.3
E00015417,"7,617.80",7617.8
E00015421,"21,360.00",21360
E00015422,"11,369.00",11369
E00015424,"8,536.60",8536.6
E00015432,"11,566.30",11566.3
E00016043,"3,982.30",3982.3
E00016044,"11,390.10",11390.1
E00016045,"32,158.30",32158.3
E00016046,"19,293.70",19293.7
E00016047,"19,503.10",19503.1
E00016048,"18,571.40",18571.4
E00015250,"12,622.40",12622.4
E00015266,"25,138.90",25138.9
E00015283,"16,420.20",16420.2
E00015285,"13,219.50",13219.5
E00015288,"7,872.30",7872.3
E00015291,"10,137.50",10137.5
E00015280,"10,486.70",10486.7
E00015281,"9,782.00",9782
E00015282,"15,132.30",15132.3
E00015284,"3,752.50",3752.5
E00015286,"11,737.30",11737.3
E00015287,"13,309.60",13309.6
E00015320,"20,400.00",20400
E00015327,"10,776.30",10776.3
E00015328,"20,432.10",20432.1
E00015330,"13,568.60",13568.6
E00015331,"17,638.20",17638.2
E00015392,"15,573.80",15573.8
E00015393,"15,490.20",15490.2
E00015395,"20,389.60",20389.6
E00015396,"17,348.10",17348.1
E00015433,"20,894.70",20894.7
E00015346,"16,250.00",16250
E00015347,"17,512.00",17512
E00015348,"15,989.80",15989.8
E00015349,"14,029.10",14029.1
E00015351,"14,705.90",14705.9
E00015344,"28,632.50",28632.5
E00015350,"15,547.90",15547.9
E00015352,"22,835.80",22835.8
E00015385,"17,474.70",17474.7
E00015389,"30,309.30",30309.3
E00015370,"8,991.90",8991.9
E00015376,"8,456.50",8456.5
E00015379,"9,598.70",9598.7
E00015380,"9,506.60",9506.6
E00177536,"23,333.30",23333.3
E00177609,"45,714.30",45714.3
E00177663,"7,979.50",7979.5
E00015489,"11,196.80",11196.8
E00015520,"9,140.20",9140.2
E00015523,"13,958.30",13958.3
E00015524,"15,200.00",15200
E00171524,"14,183.30",14183.3
E00171525,"36,447.40",36447.4
E00015488,"15,280.90",15280.9
E00015490,850.2,850.2
E00015491,"3,688.10",3688.1
E00015492,"17,234.00",17234
E00015493,"11,915.50",11915.5
E00015525,"14,511.00",14511
E00015251,"10,414.90",10414.9
E00015252,965.1,965.1
E00015259,"17,555.60",17555.6
E00015262,"15,029.60",15029.6
E00015263,"12,592.60",12592.6
E00015267,"13,100.40",13100.4
E00015253,"13,032.80",13032.8
E00015261,"7,644.40",7644.4
E00015289,"13,274.60",13274.6
E00015292,"13,549.60",13549.6
E00015260,"15,972.20",15972.2
E00015264,"10,449.00",10449
E00015270,"13,431.40",13431.4
E00015272,"8,324.70",8324.7
E00015273,"9,137.40",9137.4
E00015257,"4,905.40",4905.4
E00015265,"13,838.90",13838.9
E00015268,"18,000.00",18000
E00015269,"17,079.60",17079.6
E00015274,"14,977.60",14977.6
E00015254,"5,436.20",5436.2
E00015255,"11,032.00",11032
E00015256,"20,084.00",20084
E00015258,"13,694.00",13694
E00015290,"17,104.10",17104.1
E00015215,"15,454.50",15454.5
E00015216,"10,228.60",10228.6
E00015218,"13,812.20",13812.2
E00015220,"12,829.30",12829.3
E00015222,"15,326.10",15326.1
E00015223,"16,168.80",16168.8
E00015228,"12,159.40",12159.4
E00016025,"13,793.10",13793.1
E00016027,"17,204.30",17204.3
E00016059,"17,106.60",17106.6
E00016060,"13,469.40",13469.4
E00016062,"17,594.00",17594
E00016063,"15,395.30",15395.3
E00016023,"16,521.70",16521.7
E00016026,"10,719.70",10719.7
E00016029,"12,070.20",12070.2
E00016030,"16,648.40",16648.4
E00016032,"11,804.70",11804.7
E00016021,"13,711.30",13711.3
E00016049,"20,130.70",20130.7
E00016050,"18,835.00",18835
E00016052,"17,017.50",17017.5
E00016053,"14,112.90",14112.9
E00016022,"17,500.00",17500
E00016051,"13,835.60",13835.6
E00016054,"20,426.80",20426.8
E00016055,"14,507.00",14507
E00016056,"8,449.40",8449.4
E00015203,"7,448.80",7448.8
E00015224,"16,805.60",16805.6
E00015225,"22,135.90",22135.9
E00015227,"18,037.40",18037.4
E00177601,"16,241.60",16241.6
E00177620,"10,552.10",10552.1
E00015226,"13,255.80",13255.8
E00015229,"10,943.40",10943.4
E00015230,"12,690.10",12690.1
E00015231,"14,512.80",14512.8
E00015234,"16,298.30",16298.3
E00015235,"15,230.10",15230.1
E00015237,"18,066.70",18066.7
E00015239,"16,697.20",16697.2
E00015240,"12,702.70",12702.7
